suite,provider_label,prompt_label,prompt_version,input_mode,case_id,variant,field,passed,score,reason
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-small:llama-4-scout,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,meta-large:llama-4-maverick,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case type,True,1.0,"case type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,case type,False,0.0,"case type: unexpected value ""Complaint for Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,microsoft-small:phi-4-multimodal,document-extraction:v1-production:vision,v1-production,vision,MA-01,flattened,docket number,False,0.0,"docket number: unexpected field ""DOCKET / CASE NO."""
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,document title,False,0.0,"document title: missing (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case category,True,1.0,"case category: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case type,False,0.0,"case type: unexpected value ""Complaint for Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,document date,True,1.0,"document date: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,filing type,True,1.0,"filing type: matched (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case category,False,0.0,"case category: unexpected value ""Divorce and family law"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-small:gpt-5.4-nano,document-extraction:v2-evidence-bound:vision,v2-evidence-bound,vision,MA-01,scanned,case type,False,0.0,"case type: unexpected value ""Complaint for Divorce"" (synthetic_semantic_label_unverified, confidence 0.65)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,document title,True,1.0,"document title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,court,True,1.0,"court: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,case title,True,1.0,"case title: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,plaintiff or petitioner names,True,1.0,"plaintiff or petitioner names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,defendant or respondent names,True,1.0,"defendant or respondent names: matched (synthetic_document_ground_truth, confidence 0.99)"
phi-vision-exploratory,openai-large:gpt-5.4,document-extraction:v1-production:vision,v1-production,vision,MA-01,scanned,document date,False,0.0,"document date: unexpected value ""DATE August 10, 2026"" (synthetic_document_ground_truth, confidence 0.99)"
